"","factor_list","n","cv","co-efficients","p-values","RMSE","RSS","adjR","model_p_sign"
"11","Q3 Q4 xYield_CASTHPI xYield_GS10","5","cv 1","0.0140987644107333, -0.0199869966738125, -0.0152360690953846, 0.377080678767343, 0.0135182572298255","5.6586216922175e-10, 4.33250360518945e-08, 1.70702642940554e-05, 1.24009466317307e-12, 0.370062829630292","0.00933549824921781","0.00662147039703405","0.669077504312273","3.08133682475837e-13"
"12","Q3 Q4 xYield_CASTHPI xYield_GS10","5","cv 2","0.0139524075485028, -0.0212805223008835, -0.0156031708575888, 0.393803007798044, 0.0486106601270819","1.6018704198504e-09, 7.37027457563214e-09, 5.0401184085634e-05, 3.69983193355562e-12, 0.00457953838397351","0.00957969253678293","0.00643352273054451","0.722711103988776","2.78023942422367e-15"
"13","Q3 Q4 xYield_CASTHPI xYield_GS10","5","cv 3","0.0146449521079701, -0.0249630553486557, -0.0189088791958709, 0.404158747396137, 0.0203101774416484","9.11026399151982e-08, 7.48878197452523e-08, 1.11980761248366e-05, 7.6812272400572e-08, 0.183454431887966","0.011786097942713","0.0100040529537889","0.617521924121237","1.43523485292556e-11"
"14","Q3 Q4 xYield_CASTHPI xYield_GS10","5","cv 4","0.0143157325652398, -0.0234152079867678, -0.020375014908546, 0.493320579685871, 0.00946534745928612","3.27305811715961e-08, 2.07969803351424e-09, 1.32913103469181e-07, 2.4877694330575e-12, 0.452601566316017","0.0100098713952145","0.00756220355114301","0.721146431279617","3.23035175056346e-15"
"15","Q3 Q4 xYield_CASTHPI xYield_GS10","5","cv 5","0.0159289271888778, -0.0211800572322296, -0.0187136261904621, 0.347334423712116, 0.0125142458724884","1.5392461112453e-11, 4.13184122603965e-08, 2.06012171056888e-06, 3.86644269803785e-10, 0.362108991968538","0.00990144248843806","0.00704203855035943","0.648507081833249","1.52867061825633e-12"
"16","Q3 Q4 xYield_CASTHPI xYield_GS10","5","cv 6","0.013901348099655, -0.0183271925390783, -0.0203688636813849, 0.428829679694797, 0.0492405244594817","6.46736011989133e-09, 4.83013690117246e-06, 4.94657068164891e-05, 1.65286558269017e-12, 0.0061748458714634","0.0109294802935731","0.00842958928982837","0.690729354255061","5.09473400827426e-14"
"17","Q3 Q4 xYield_CASTHPI xYield_GS10","5","cv 7","0.0106789056333044, -0.0169972419010662, -0.0164065684951113, 0.439859690556574, 0.00277453084478509","1.04062939768982e-06, 2.59621602112114e-07, 8.79822109099112e-07, 1.95131089154002e-15, 0.823741250146812","0.00885188391701817","0.00589933379243686","0.754956232835219","1.02543769146938e-16"
"18","Q3 Q4 xYield_CASTHPI xYield_GS10","5","cv 8","0.011326439458389, -0.0196727287129575, -0.0195560103684944, 0.415876945871079, 0.0157372582958034","1.78447124378988e-06, 1.10994122996056e-06, 1.76542247585684e-06, 2.23415956081983e-12, 0.303489365562891","0.0107723359301517","0.00834081334803458","0.674530441083073","1.9811790494071e-13"
"19","Q3 Q4 xYield_CASTHPI xYield_GS10","5","cv 9","0.0130547707650419, -0.0230389909514243, -0.0183588846509678, 0.428148782331132, 0.0153331042125133","8.57966074898706e-10, 1.50585832378967e-10, 1.3800992492582e-06, 1.62852611755074e-10, 0.167896499149714","0.00896240555138249","0.00599583667999373","0.691226711536655","4.88109753444949e-14"
"20","Q3 Q4 xYield_CASTHPI xYield_GS10","5","cv 10","0.0135250248290233, -0.0213133607815207, -0.0206265600007197, 0.439129630072547, 0.0156640990663896","1.47867923254023e-07, 1.15348905826317e-07, 1.01705796517168e-06, 1.81495016914584e-10, 0.252119329597359","0.0107589065435075","0.00850748054451645","0.656194217497739","8.49922350582537e-13"
"21","Q3 Q4 xYield_CASTHPI xYield_MVLOAS","5","cv 1","0.00977486881993452, -0.0261652253901581, -0.0154998348096942, 0.37844499208745, 0.347703602499668","2.09785928852081e-05, 1.14986012630361e-09, 1.74861254808498e-05, 1.84600518274924e-10, 0.000172164428775265","0.00976359503771089","0.00672119864432229","0.691221657554555","4.88322446294124e-14"
"22","Q3 Q4 xYield_CASTHPI xYield_MVLOAS","5","cv 2","0.00970024474046036, -0.0246304762473151, -0.0165133505640869, 0.362025033045088, 0.311400656935557","2.6729795890666e-05, 9.59595383640495e-10, 2.11147902717611e-05, 2.30901691670428e-09, 0.000516201970864475","0.0100705510502813","0.00740544878037623","0.690801528706518","5.06318350677828e-14"
"23","Q3 Q4 xYield_CASTHPI xYield_MVLOAS","5","cv 3","0.0127032688293942, -0.026762713768375, -0.0198783938591625, 0.427093700670256, 0.239739366555317","1.02417923114095e-08, 2.62896512563347e-11, 8.53136388736186e-08, 1.53528570665119e-13, 0.00275713957798272","0.00925575864348997","0.00599505931313207","0.772705555574149","1.37407863288769e-17"
"24","Q3 Q4 xYield_CASTHPI xYield_MVLOAS","5","cv 4","0.0143745654334735, -0.0252543854094564, -0.0181304750646446, 0.361534682447011, 0.168055584420919","5.64694624194171e-08, 3.23520945041395e-08, 1.74299760389928e-05, 1.91227062010323e-07, 0.053268842097965","0.011210042790426","0.00873691356704732","0.6343378942961","4.36091249363446e-12"
"25","Q3 Q4 xYield_CASTHPI xYield_MVLOAS","5","cv 5","0.00934035733209462, -0.0226590473363149, -0.0177043176221517, 0.432324190349199, 0.318844611629751","4.75829264690652e-06, 2.2381799286392e-08, 7.95278796539017e-07, 7.23273963558045e-13, 0.00103218614243975","0.00932614452626804","0.00604260477874395","0.76961003512384","1.97292450634883e-17"
"26","Q3 Q4 xYield_CASTHPI xYield_MVLOAS","5","cv 6","0.0109659370703496, -0.0262253409380439, -0.0188738984374748, 0.403703195045518, 0.236897528031176","1.78840405983539e-07, 1.41576035842087e-12, 1.83021626548294e-07, 5.10270701107392e-13, 0.00390839721325763","0.00862180029922645","0.0051947695567958","0.778325466368171","7.03370947692408e-18"
"27","Q3 Q4 xYield_CASTHPI xYield_MVLOAS","5","cv 7","0.0125136011862508, -0.0224342684486097, -0.0145988643528942, 0.375452006326861, 0.142552249979924","9.74017093115727e-09, 1.05598868394892e-10, 5.40148920368426e-06, 3.93481198259241e-11, 0.0286695023049204","0.00839713945158445","0.00500187172454468","0.703243472277236","1.69623877286934e-14"
"28","Q3 Q4 xYield_CASTHPI xYield_MVLOAS","5","cv 8","0.0148455650818592, -0.0257285280347485, -0.0179302622276576, 0.336397215692258, 0.182246176481302","2.29366819455931e-09, 1.63982354912105e-09, 1.59097911964529e-06, 4.68647385771547e-08, 0.031762347835483","0.00997081396298235","0.00702750049431309","0.623984811112214","9.13929194118184e-12"
"29","Q3 Q4 xYield_CASTHPI xYield_MVLOAS","5","cv 9","0.0112036258207452, -0.0245536940495784, -0.0182006257846578, 0.414145598330946, 0.352508926016801","1.31944161421614e-05, 4.38153874441587e-08, 1.93254435651877e-06, 1.92854308255752e-09, 0.000407738449427457","0.0103975129309383","0.00763641808358765","0.649251052278381","1.4450805649607e-12"
"30","Q3 Q4 xYield_CASTHPI xYield_MVLOAS","5","cv 10","0.0136610686750809, -0.0235821539466594, -0.018641372234262, 0.395544821426889, 0.197914467461623","4.99166007553444e-09, 4.19386989446899e-09, 2.49306893523083e-07, 6.9274939057427e-12, 0.0113920132582143","0.00946973706812372","0.00626321149941626","0.706830343183244","1.22686050442555e-14"
"31","Q3 Q4 xYield_CASTHPI xYield_NYXRSA xYield_TB3MS","6","cv 1","0.0124083689006741, -0.017969743298441, -0.0160193365435096, 0.205102587413908, 0.287502784802105, 0.00397101651182569","2.67235121008786e-14, 1.372520902088e-09, 4.04966267237248e-10, 4.74460062114328e-05, 2.2258067632546e-05, 0.230624181674702","0.00634433919645805","0.00297336797983447","0.766879550616559","1.2442291285644e-16"
"32","Q3 Q4 xYield_CASTHPI xYield_NYXRSA xYield_TB3MS","6","cv 2","0.01155097073035, -0.0212129113487088, -0.0167587607816742, 0.263819328697628, 0.403816347514957, 0.00460524478081113","1.19672066548574e-07, 5.75937625857819e-08, 1.27631000242944e-06, 8.85762984390298e-05, 0.000216396440054441, 0.185411041661956","0.00933802928660211","0.00652899661755928","0.711758347091312","3.13711835934303e-14"
"33","Q3 Q4 xYield_CASTHPI xYield_NYXRSA xYield_TB3MS","6","cv 3","0.014295673055445, -0.0228207624360781, -0.0169812968250676, 0.255263177542986, 0.29508242707667, 0.0106918273580796","6.97596473325847e-09, 9.6813464696793e-09, 1.02920792120162e-06, 0.00406906515128841, 0.0193649404579708, 1.79430567875932e-05","0.00950883634103797","0.00683873852589397","0.724683781400448","9.51433796869877e-15"
"34","Q3 Q4 xYield_CASTHPI xYield_NYXRSA xYield_TB3MS","6","cv 4","0.0104506054112272, -0.0194279022853777, -0.0180782853184411, 0.248866706076092, 0.391233631520388, 0.0101319511319811","5.81132578786843e-08, 2.93481798859414e-09, 2.07339707067557e-08, 9.35960840949954e-05, 9.20756487319577e-06, 4.72603245925442e-07","0.00799051520472843","0.0050754185013049","0.80061083048849","2.08934856801446e-18"
"35","Q3 Q4 xYield_CASTHPI xYield_NYXRSA xYield_TB3MS","6","cv 5","0.0104205137773839, -0.01572712529384, -0.0186004232458324, 0.226855735281894, 0.450864890867898, 0.00536226512083113","7.57563108517443e-10, 5.85933383843603e-08, 2.07068310602616e-11, 6.94713139978431e-06, 9.16970519119075e-09, 0.0177766336521182","0.00678286358318289","0.00349800018654812","0.812067651113813","4.43488435042554e-19"
"36","Q3 Q4 xYield_CASTHPI xYield_NYXRSA xYield_TB3MS","6","cv 6","0.0122402964811241, -0.0161066504805086, -0.0176533226965902, 0.228560771801705, 0.296946946255385, 0.00953164128488592","5.85909280381613e-10, 1.28829032758172e-06, 5.0831644441454e-08, 0.00308702621947484, 0.00801830439830602, 9.45557734947304e-06","0.00822820959604915","0.00517985775511042","0.724270094563366","9.89339501918979e-15"
"37","Q3 Q4 xYield_CASTHPI xYield_NYXRSA xYield_TB3MS","6","cv 7","0.0138825096648225, -0.0202206840333523, -0.0206887171269323, 0.236377468439724, 0.344598210835949, 0.00719853136230498","1.8752626107041e-09, 9.80434014654738e-08, 2.56447698405728e-07, 0.00132979979624422, 0.00134413085484473, 0.0482928124867496","0.00970671742969998","0.00732990882716613","0.689632922572351","2.14019005873954e-13"
"38","Q3 Q4 xYield_CASTHPI xYield_NYXRSA xYield_TB3MS","6","cv 8","0.0138456907662579, -0.0230660203222617, -0.0195293552126072, 0.281279326585586, 0.34411059022665, 0.00850705397378793","6.62016919046542e-09, 8.92062557219271e-10, 5.70139706433889e-08, 7.31165566913911e-05, 0.00126665104151778, 7.67807631932189e-05","0.00918490521977911","0.00654408214661864","0.745387379408328","1.24205631007387e-15"
"39","Q3 Q4 xYield_CASTHPI xYield_NYXRSA xYield_TB3MS","6","cv 9","0.0140114295428756, -0.0211514839338301, -0.0170251126117262, 0.253227318601359, 0.269059435582035, 0.00863472394069848","2.29722720363753e-12, 3.36508512718723e-10, 1.1564371311018e-06, 3.17516221767192e-06, 0.00213984251252454, 3.92688129159342e-05","0.00813134730561092","0.00522518133897761","0.729635201041454","5.93269950948735e-15"
"40","Q3 Q4 xYield_CASTHPI xYield_NYXRSA xYield_TB3MS","6","cv 10","0.0110560536052553, -0.0172260196622324, -0.0172025368035534, 0.235782756474534, 0.333017493908082, 0.00838847347727115","2.35496216589e-08, 2.23293742727904e-05, 2.22535689900483e-08, 0.000945426797019157, 0.000844731567362081, 4.03504407511251e-05","0.0085477035383063","0.00641673242706976","0.715601670222243","2.21304854779782e-14"
"41","Q3 Q4 xYield_NYXRSA xYield_SDXRSA xYield_TB3MS","6","cv 1","0.0137865220404215, -0.0196546832980763, -0.0165128897637275, 0.164890547429903, 0.350093585192527, 0.00990298856218827","6.69943018938071e-10, 4.206557499367e-09, 6.66303338151698e-07, 0.0836072622031409, 6.71514469088512e-08, 1.25842539792034e-05","0.00853268634190978","0.00565065116188941","0.79248896167949","5.94068418080016e-18"
"42","Q3 Q4 xYield_NYXRSA xYield_SDXRSA xYield_TB3MS","6","cv 2","0.0134180568923193, -0.0216423400689841, -0.0183376860184449, 0.305955805566612, 0.267040883925462, 0.00404197149426175","9.95111293496943e-09, 1.93754445336155e-08, 1.05046607252533e-07, 0.0033993222584263, 4.40160115887428e-05, 0.235900777914327","0.00915320451641615","0.00614163282874871","0.745057521263951","1.28468822003157e-15"
"43","Q3 Q4 xYield_NYXRSA xYield_SDXRSA xYield_TB3MS","6","cv 3","0.0110441866800975, -0.0203338772445282, -0.0184441383555666, 0.263335650121337, 0.243412306390262, 0.00807357148733724","3.46774349095521e-08, 7.75255448628988e-09, 9.34348901528171e-07, 0.00528341398605638, 2.13010131058543e-05, 8.26540678050141e-05","0.00898133665593018","0.00637448647331764","0.72288466567905","1.12713886469055e-14"
"44","Q3 Q4 xYield_NYXRSA xYield_SDXRSA xYield_TB3MS","6","cv 4","0.0131191002851901, -0.021601282609281, -0.0191316928290928, 0.430627819376049, 0.151180401981655, 0.00800947215677957","1.63674930945968e-09, 9.68741291586334e-11, 1.72318841211582e-09, 1.94439927142804e-06, 0.00467693130786627, 1.61707098359389e-05","0.00774094221324207","0.0052230280659817","0.78080468829299","2.48897995105027e-17"
"45","Q3 Q4 xYield_NYXRSA xYield_SDXRSA xYield_TB3MS","6","cv 5","0.010872883149146, -0.0163182201254068, -0.0137796476595133, 0.331010014775317, 0.232031411971781, 0.00162307416926945","1.37096032890151e-10, 1.77797883994175e-07, 7.94372076598876e-07, 1.99015024380141e-05, 3.18886884191759e-06, 0.521656568587544","0.00727570836597465","0.00387457133248909","0.71675124175099","1.99184541692908e-14"
"46","Q3 Q4 xYield_NYXRSA xYield_SDXRSA xYield_TB3MS","6","cv 6","0.0111263770134545, -0.0142285044927583, -0.0151462149673592, 0.336340954910093, 0.256527651570909, 0.00926183048964164","1.02660184745864e-06, 2.36424484516865e-05, 8.57945463708288e-06, 0.000843400880369705, 2.12180562489513e-05, 0.000115760015731361","0.00911215162464862","0.0064431340094118","0.73662504977318","2.99941662606351e-15"
"47","Q3 Q4 xYield_NYXRSA xYield_SDXRSA xYield_TB3MS","6","cv 7","0.0115544549221486, -0.0181898111518574, -0.0187230652504362, 0.374974948773307, 0.260841081551806, 0.00642276539485639","8.13423389571239e-08, 9.73104658195626e-08, 2.03639024142467e-08, 0.000125525806670576, 8.51451423751475e-05, 0.0430390536874026","0.00860347951451913","0.0058512135114378","0.748538490845856","8.97725783580259e-16"
"48","Q3 Q4 xYield_NYXRSA xYield_SDXRSA xYield_TB3MS","6","cv 8","0.0119247688605655, -0.0212338227769281, -0.015369835803996, 0.271049177508062, 0.2921836304196, 0.00581773109341396","1.0338764777576e-07, 7.78184424965827e-09, 1.59756969914301e-05, 0.00872021285682724, 3.83321918172399e-05, 0.200262984153775","0.00928247948656817","0.00620692565961045","0.709983435068338","3.67973141785961e-14"
"49","Q3 Q4 xYield_NYXRSA xYield_SDXRSA xYield_TB3MS","6","cv 9","0.0111710897556268, -0.0190758546825637, -0.0151233390190929, 0.31822876509964, 0.282573645840553, 0.0108564466079484","4.29185300357619e-08, 1.75151664739158e-08, 1.43788255699635e-06, 0.00320918939561017, 2.30423724591929e-05, 3.74884142029531e-06","0.00829284089416027","0.00554005204705834","0.827207561821281","4.90422175389152e-20"
"50","Q3 Q4 xYield_NYXRSA xYield_SDXRSA xYield_TB3MS","6","cv 10","0.011013675933348, -0.0185767312171719, -0.0131589396920202, 0.378997206397499, 0.238380429726729, 0.00672614744873955","4.60852565235564e-08, 1.41164393652104e-07, 0.000383554694160709, 0.000208646580556875, 4.60140048138559e-05, 0.095643550004916","0.00905520602726752","0.0058537013623081","0.675820214838001","6.6158117367348e-13"
"51","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_TB3MS","6","cv 1","0.011534383247146, -0.0231631609708999, -0.0171973911001022, 0.372831310083908, 0.174468837449628, 0.00317684054724154","3.07981673747742e-08, 8.53318906759422e-10, 1.36103387096956e-06, 6.63535824795574e-12, 0.007654072522233, 0.413646654991076","0.00896104023459289","0.00571335394143384","0.712620084540563","2.90224569565952e-14"
"52","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_TB3MS","6","cv 2","0.0107261745202877, -0.0226164969641068, -0.0144708632214026, 0.353912176105006, 0.236733276581909, 0.00841908146587665","2.4786706962505e-06, 8.0016113639249e-09, 0.00042802628947257, 6.70191203377757e-06, 0.00438189962563738, 0.000621935951559935","0.00978345530507589","0.00708175273578643","0.621530165374884","3.6098828444847e-11"
"53","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_TB3MS","6","cv 3","0.0116971327373982, -0.0240701801224314, -0.014704277015067, 0.365558106799604, 0.221363539016246, 0.00936580914350972","2.9895343840504e-09, 2.6302860415132e-11, 1.33225236899333e-05, 1.58723027128844e-12, 0.00137755261137615, 0.0728535625975897","0.00829540386999978","0.00512845480424676","0.775223210523215","4.80206353951141e-17"
"54","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_TB3MS","6","cv 4","0.0132681756979801, -0.0263690368447935, -0.0198622581904681, 0.382291612297185, 0.268172934551265, 0.00916527696628654","1.45955538408813e-08, 2.05890689342717e-10, 8.41692854651231e-09, 4.11248098024953e-09, 0.000453702777272645, 3.45436102063569e-05","0.00917937782268944","0.00618483490335448","0.740885944386804","1.96109145262114e-15"
"55","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_TB3MS","6","cv 5","0.0137289201823727, -0.0234841830418704, -0.0182107896021131, 0.419021804061133, 0.156117871511514, 0.00841830030916382","3.79518899637638e-08, 6.33245778520046e-09, 6.76060908040813e-09, 3.15206437580661e-14, 0.0886545737085195, 0.000222937967412097","0.00848166387979777","0.00543984379058584","0.771495617797181","7.3798641141584e-17"
"56","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_TB3MS","6","cv 6","0.0115470612184483, -0.0219657189300333, -0.0192725168206566, 0.381355313726421, 0.179396917367361, 0.00973840463206381","4.33472522693903e-07, 2.47182348777451e-07, 1.47052948889532e-07, 2.34993290986152e-09, 0.0288345049644494, 3.40627030262287e-05","0.00953048159201876","0.00655932991577355","0.717658473855519","1.83242882496264e-14"
"57","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_TB3MS","6","cv 7","0.00939501786274734, -0.0213310631848459, -0.0146124031267178, 0.390833409886682, 0.251642413577065, 0.00939975891242941","1.50844046066594e-05, 2.48633018468707e-08, 2.62840557994595e-05, 3.62728229441121e-11, 0.00289212202405586, 0.00682368563772101","0.00903819199333391","0.00613359681682422","0.750855962073279","7.05166262445509e-16"
"58","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_TB3MS","6","cv 8","0.00914761614187797, -0.0231664146373463, -0.0150430440833465, 0.355236732592987, 0.321845845538726, 0.00855411892997014","7.35066275668387e-06, 2.7374588708571e-11, 4.84475749956056e-06, 2.52297654138898e-10, 7.13376870061017e-06, 2.20151194452105e-05","0.00831715843350368","0.00511354956875439","0.739472223166778","2.25978802598423e-15"
"59","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_TB3MS","6","cv 9","0.012072366653088, -0.0240143498030087, -0.0174049507077962, 0.358727646426246, 0.311617675248251, 0.0156893204464056","1.24238726142076e-08, 1.072063797386e-12, 9.83670444422002e-09, 1.19668012952224e-11, 9.44495571840269e-05, 0.0010354884866754","0.00754599227707508","0.00436384377238028","0.822812417377003","9.47690714897275e-20"
"60","Q3 Q4 xYield_CASTHPI xYield_MVLOAS xYield_TB3MS","6","cv 10","0.013208178268937, -0.0232364806496339, -0.0177021498440398, 0.368996760425492, 0.194730934726065, 0.00755587662508576","1.77293892872999e-09, 1.2572612833146e-09, 1.14726319872686e-06, 1.03541496020715e-09, 0.00873479050280259, 0.000239337162643727","0.00885486147532138","0.00589386638408196","0.676378877929142","6.32675391404723e-13"
"61","Q3 Q4 xYield_CASTHPI xYield_GS10 xYield_TB3MS","6","cv 1","0.0137660018979605, -0.0215354817471119, -0.0154257389285403, 0.336277945163642, 0.0344766682147548, 0.00578720279875675","6.10332031379418e-11, 1.72231396517088e-08, 3.46725681467505e-05, 6.54708433559141e-09, 0.009136354488926, 0.164351305032579","0.00911880262687984","0.00665487385685564","0.641965131124617","8.63030173780509e-12"
"62","Q3 Q4 xYield_CASTHPI xYield_GS10 xYield_TB3MS","6","cv 2","0.01395687458532, -0.0219608813521498, -0.019705659794749, 0.378038194084481, 0.0158434011791924, 0.00939312507347043","3.48317196232337e-09, 6.81024444630856e-08, 1.05349958779095e-06, 5.7211563767915e-10, 0.313944625044429, 4.3266078860228e-05","0.00999993689506964","0.00763339820335548","0.701451559316123","7.81448109409151e-14"
"63","Q3 Q4 xYield_CASTHPI xYield_GS10 xYield_TB3MS","6","cv 3","0.0133133190989069, -0.0154150132234289, -0.0181085006992051, 0.422671108407348, 0.0337922697930517, 0.00806821192245054","1.20752198113261e-11, 3.10308162863061e-06, 3.92515940620656e-09, 5.62884509055395e-13, 0.00557151987918282, 2.66899087918187e-05","0.00787898397050838","0.00515873813618243","0.754883570106177","4.60972281266742e-16"
"64","Q3 Q4 xYield_CASTHPI xYield_GS10 xYield_TB3MS","6","cv 4","0.013985843005081, -0.0229889645561424, -0.0190592629971095, 0.406125742831187, 0.0169247663544446, 0.00330604211187008","2.08162314386331e-10, 2.9246324702574e-09, 2.39482674939233e-06, 1.33929273664082e-11, 0.193396242650887, 0.384397101969881","0.00941981368402236","0.00672467193994682","0.691035726882442","1.90292945741506e-13"
"65","Q3 Q4 xYield_CASTHPI xYield_GS10 xYield_TB3MS","6","cv 5","0.0123354194225505, -0.0176392930263627, -0.0127454899423999, 0.31888274465401, 0.0194758278427571, 0.00785899658052663","9.21304184831236e-10, 1.16663617136172e-07, 0.00018797877538388, 7.43351560786431e-09, 0.11457334951594, 0.000210545904502978","0.00855608341408556","0.00617132525215634","0.631007460860955","1.87814843608695e-11"
"66","Q3 Q4 xYield_CASTHPI xYield_GS10 xYield_TB3MS","6","cv 6","0.0144151276369848, -0.024099082686677, -0.0181878385375958, 0.349290617719229, 0.0255634729894925, 0.00566412445611641","1.01700003201504e-09, 3.2637242915911e-10, 2.67439483373679e-07, 3.57872128504182e-09, 0.0353009782565643, 0.0821873586995154","0.00906924266221509","0.00669419827456202","0.666661195088648","1.36094229649787e-12"
"67","Q3 Q4 xYield_CASTHPI xYield_GS10 xYield_TB3MS","6","cv 7","0.0126782537501341, -0.0180945904685015, -0.016891082804704, 0.386715621514348, 0.00867802568567043, 0.0231814104609745","7.99845281044333e-07, 1.78564946280851e-06, 2.54538875215552e-05, 1.06005685705961e-09, 0.582762078025185, 0.00200361177981066","0.0101601992031655","0.00799099616327877","0.730318620344335","5.554412528634e-15"
"68","Q3 Q4 xYield_CASTHPI xYield_GS10 xYield_TB3MS","6","cv 8","0.0150344777513954, -0.0214980577676273, -0.0182674176087207, 0.438334992943385, 0.0155099687641067, 0.00373584291108448","2.71964794730652e-09, 3.94087023557377e-07, 1.00495768684465e-06, 2.60709520455691e-09, 0.255411104735631, 0.36074158510604","0.010050351677035","0.00831631861011623","0.603037148767","1.23150416905919e-10"
"69","Q3 Q4 xYield_CASTHPI xYield_GS10 xYield_TB3MS","6","cv 9","0.0128147154431874, -0.018797316862739, -0.0177689524376524, 0.372048722550035, 0.0252841523328207, 0.00820183906878781","6.84744411996207e-09, 3.46209599857496e-07, 2.52513875760497e-06, 2.65641554097319e-09, 0.0965615291494421, 0.000558073717940572","0.00932841127674854","0.0072023343772926","0.67611940941815","6.45946426321411e-13"
"70","Q3 Q4 xYield_CASTHPI xYield_GS10 xYield_TB3MS","6","cv 10","0.0132975855164435, -0.0191338270522434, -0.0154485649963067, 0.417026051421972, 0.00274635044715467, 0.00411635350137785","4.04626724325405e-08, 7.39705338458318e-07, 4.20015025993676e-05, 6.84998155960971e-11, 0.859068922263178, 0.323169748450091","0.0101319457132058","0.00831957278010258","0.652775768466571","3.90985832776493e-12"
"71","Q1 Q3 Q4 xYield_CASTHPI xYield_MVLOAS","6","cv 1","0.00614069373823192, 0.00978177355948628, -0.0200063111436061, -0.0133928887339396, 0.371750148154393, 0.283876471524743","0.0372462289616955, 0.00755199555645579, 2.06672380359608e-07, 0.00026917153226672, 3.49131978405667e-12, 4.07091194381093e-05","0.00832442695623436","0.00505198775299463","0.750420277693735","7.3803934350796e-16"
"72","Q1 Q3 Q4 xYield_CASTHPI xYield_MVLOAS","6","cv 2","0.00498765400764608, 0.0120283064346395, -0.0171655810488818, -0.0152936832897263, 0.437521204280092, 0.343456057997802","0.0185865463681857, 5.93847004418039e-05, 1.14654218992793e-06, 4.6629337294326e-06, 5.57148894703414e-13, 1.14462646773406e-07","0.00764031052068771","0.00430548741603144","0.823368481822168","8.72709603728346e-20"
"73","Q1 Q3 Q4 xYield_CASTHPI xYield_MVLOAS","6","cv 3","0.00841867511700222, 0.00718660112438896, -0.0197617871428229, -0.0129391664073128, 0.379079954801751, 0.204848696885014","0.00100627223730036, 0.0631103175084836, 8.4877738521983e-08, 0.000163215965139907, 1.51413628002341e-12, 0.00270134714784499","0.00860386182775449","0.00550929355503231","0.745488338671229","1.22928200966085e-15"
"74","Q1 Q3 Q4 xYield_CASTHPI xYield_MVLOAS","6","cv 4","0.00767671283036029, 0.0113484262420625, -0.0208255623502307, -0.00963514743905399, 0.329727192750452, 0.28208312983514","0.00519407472082262, 0.00298840740004922, 2.02529738241943e-08, 0.00676302413842423, 9.48418848433607e-09, 0.00019204828283824","0.00869587602528875","0.00585522785954296","0.717096917625206","1.92959338028462e-14"
"75","Q1 Q3 Q4 xYield_CASTHPI xYield_MVLOAS","6","cv 5","0.00864720163007086, 0.00967130089157614, -0.0214248677663381, -0.0164646894971041, 0.318035396188698, 0.302889921831541","0.00810633007955873, 0.0236412817387175, 2.07920728411883e-06, 0.000154273751231083, 4.11368896130231e-08, 0.00320788767808394","0.0101485866538866","0.00770774535245592","0.669669965868577","1.07627989719083e-12"
"76","Q1 Q3 Q4 xYield_CASTHPI xYield_MVLOAS","6","cv 6","0.00910543807436341, 0.00773485440951177, -0.0185056992111339, -0.0128914247770185, 0.36708551010574, 0.238449466048686","0.000492500386943055, 0.0273481877340641, 1.23076060799765e-06, 0.000229086736293511, 4.09693854035167e-11, 0.000321479475960812","0.00834171462737989","0.0053600032336673","0.683940252178555","3.4286534380231e-13"
"77","Q1 Q3 Q4 xYield_CASTHPI xYield_MVLOAS","6","cv 7","0.00978356006078772, 0.00602702310853559, -0.0157661677701045, -0.0127111122001973, 0.347570034071299, 0.161792771780239","1.33214085434264e-05, 0.029223689514653, 1.09226387181672e-06, 0.000107374544072375, 1.70225222207952e-10, 0.010043860209809","0.00736453032913198","0.00417449411797619","0.709932648739617","3.69651266028488e-14"
"78","Q1 Q3 Q4 xYield_CASTHPI xYield_MVLOAS","6","cv 8","0.00924413805703415, 0.00547067677706862, -0.0214455983314926, -0.0134449702439608, 0.3508496183248, 0.261514887788835","0.00341033625756573, 0.201502703552186, 1.33929633928358e-06, 0.00483259279877418, 4.28529796259443e-09, 0.0126573951154862","0.010288531844911","0.00792278770893985","0.604430426737125","1.12511688023879e-10"
"79","Q1 Q3 Q4 xYield_CASTHPI xYield_MVLOAS","6","cv 9","0.00940073990653114, 0.00714005237234332, -0.0252178397889959, -0.0149536057996494, 0.388411794928334, 0.314138539910153","0.00396976290226268, 0.0952094808107236, 1.29113457517428e-07, 0.000420945192012829, 7.45741123431542e-10, 0.000506252569703277","0.0101759644605961","0.00773457171948247","0.703061136933132","6.7910255289245e-14"
